quando                  | quem   | balcao | o_que                            | canal_criado/usado  
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4074   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4043   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4073   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4078   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4043   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4078   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4080   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4080   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4079   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4079   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4081   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4081   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4082   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4082   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4076   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4083   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4076   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4085   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4083   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4085   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4087   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4087   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4093   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4093   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4092   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4092   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4091   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4091   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4089   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4089   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4086   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4086   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4090   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4090   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4094   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4094   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4095   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4095   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4077   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4077   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4096   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4096   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4088   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4088   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4098   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4098   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4097   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4097   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4104   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4104   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4105   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4105   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4102   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4102   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4107   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4107   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4103   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4103   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4108   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4108   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4110   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4110   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4101   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4101   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4109   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4109   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4106   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4106   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4111   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4111   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4099   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4099   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4112   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4112   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4113   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4113   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4100   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4100   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4122   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4122   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4123   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4123   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4121   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4121   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4138   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4138   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4118   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4118   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4137   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4137   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4119   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4119   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4136   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4136   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4139   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4139   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4140   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4140   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4117   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4117   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4135   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4135   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4141   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4141   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4084   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4084   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4120   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4120   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4154   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4154   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4151   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4151   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4144   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4144   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4143   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4143   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4142   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4142   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4189   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4189   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4156   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4156   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4155   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4155   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4153   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4153   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4159   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4159   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4158   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4158   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4161   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4161   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4160   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4160   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4157   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4157   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4194   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4194   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4240   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4240   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4193   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4193   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4241   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4241   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4192   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4192   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4242   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4242   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4191   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4191   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4243   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4243   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4277   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4277   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4276   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4276   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4278   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4278   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4190   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4190   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4280   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4280   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4281   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4281   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4308   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4308   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4310   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4310   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4309   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4309   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4347   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4347   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4346   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4346   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4351   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4351   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4352   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4352   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4358   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4358   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4348   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4348   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4349   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4349   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4350   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4350   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4359   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4359   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4360   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4360   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4365   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4365   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4364   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4364   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4188   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4188   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4392   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4392   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4395   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4395   
Wed May 27 13:42:05 2015| Cliente| 2      |    Cliente termina Atendimento | fc_4394   
Wed May 27 13:42:05 2015| Balcao | 2      |     Balcao termina Atendimento | fc_4394   
